K116-closest,K116-distance
57,33418.786277323314
57,89355.36065939414
57,76647.9613033041
57,102831.81460537377
57,102976.75159649481
57,70442.37082056192
57,57687.761538683575
57,22138.37595631041
57,85959.07210276881
57,74892.58934099399
57,77771.49597595057
57,57253.6552071121
57,71943.72612758577
57,18935.936915878014
57,51392.16691277157
57,35918.00065162882
57,76294.05296615673
57,55227.44127063616
57,132183.35413265324
57,22929.529460054044
57,206871.68486026555
57,130834.95082709912
57,83536.62160806378
57,73520.7275187607
