K116-closest,K116-distance
52,1433.2989263480454
52,2991.001571964708
52,14549.481279567844
52,19788.586413837453
52,3010.5043588475696
52,2537.702438359889
52,2411.934787682305
52,2230.3740211655536
52,1508.7326939681586
52,6251.896091562265
52,6325.563289955968
52,3590.737620681934
52,2377.981437749369
52,2829.2102846001994
52,2813.306561445213
52,2235.297719336251
52,1776.393323041874
52,2456.596470852208
52,2460.142727744161
52,2471.083339285529
52,2476.604639343436
52,2107.832494422619
52,4119.445243714868
52,3142.682617425213
52,3594.1227444452843
52,2816.180953662681
52,3300.3196653492732
52,9204.667228320804
52,8025.7899093764245
52,2292.48804830409
52,2345.858175626044
52,10995.11676357028
52,6959.8564716228675
52,3751.6665658367456
52,3744.585984493261
52,7377.3394363164025
52,3197.7506871173077
52,7178.622956315422
52,2668.873388164519
52,2647.026425689129
52,4441.512112903855
52,4280.897300488717
52,3378.273223053771
52,2543.8056012005104
52,1981.9636478016198
52,1934.2551056744885
52,5222.201996264331
52,2147.3917491543875
52,2528.183259129112
52,2636.5952680399546
52,4917.440640634737
52,4958.6371253606685
52,4973.795113858495
52,9207.7185065158
52,4951.645581187226
52,10746.533231315623
52,6416.060555530912
52,7815.603134300309
52,4608.495926829488
52,7351.6044270525235
52,3667.0391566328426
52,3402.866571090582
52,3265.3792937417084
52,2800.1891798858464
52,3051.0226319767357
52,8144.642466484409
52,3028.300450677657
52,8253.650219167508
52,3429.0988922579363
52,3967.8542904881147
52,8774.747069260842
52,3767.0843578160816
52,4628.114690586045
52,5558.938552897453
52,4476.41812397559
52,3030.019286100377
52,3200.042006274734
52,3918.283844488545
52,3951.353189958929
52,5128.896420373815
52,5839.170064050654
52,6117.326304330056
52,1617.2861226209784
52,1615.0731621461307
52,1587.477081039563
52,3004.043686383721
52,9258.26091574978
52,3426.2600045928552
52,8062.139162070317
52,4336.278221670511
52,6015.692342352134
52,3977.809309852309
52,3188.790134703286
52,7619.063903244142
52,7955.170754384445
52,2838.5459862771168
52,7714.4480983884
52,4440.832072536162
52,7762.54582089321
52,3625.9445957719854
52,3685.031947868249
52,2700.207237222685
52,2690.052239949113
52,2694.16128037758
52,7919.596989149304
52,3237.872199545323
52,3093.306772238561
52,3609.844657553021
52,3688.683726595153
52,3193.495011433708
52,3131.277906792401
52,3743.4731749411176
52,3895.863035200199
