K116-closest,K116-distance
25,25140.420677767685
25,22705.364857096283
25,25333.285711114284
25,22024.71791873696
25,23711.017602359967
25,24964.58429539895
25,28585.481956259882
25,28424.81857342456
25,30163.067118520878
25,30851.403879143887
25,29066.684472927955
25,28831.121394813486
25,28423.84988321561
25,28637.466338268056
25,30549.60937045795
25,50659.18231018977
25,51556.72159605521
25,50440.85399234024
25,45902.23279153013
25,45515.799455467626
25,48487.74081850908
25,47282.079395857596
25,29095.45332303
25,29900.136644842238
25,30028.727784413506
25,30640.915603487596
25,32706.440611484315
25,33877.29684338267
25,33030.43092229517
25,43272.14642492346
25,43055.90159147022
25,23923.299470437592
25,39339.021699432786
25,29563.20112859725
25,22963.279875837445
25,19348.082171707207
25,25833.908248863907
25,23506.659865066085
25,27287.968861583853
25,26100.02004133025
25,25405.90001661035
25,41953.975195124396
25,26654.16753617928
25,29785.912619221832
25,27355.596208968323
25,28321.32914953422
25,46251.19349262138
25,29260.940861296942
25,30910.008370908683
25,35698.67868007435
25,36441.52944056279
25,38735.01781879825
25,38451.10770990287
25,17261.56830423107
25,30407.610279518856
25,46481.090995644685
25,38316.088204911706
25,35086.6087072071
25,24280.2559954331
25,48534.15208062789
25,38316.088204911706
25,32108.455496722534
25,6360.784393265951
25,6313.777264463508
25,6330.543134906975
25,6354.1119553890185
25,6262.543366941485
25,6294.2638631933605
25,6280.887416999975
25,6199.504889167034
25,6177.6890713043995
25,6166.2876667223
25,6210.398348663128
25,6259.483578176868
25,6120.6120237719715
25,6172.174531332308
25,6156.005820040537
25,6155.794924457122
25,6144.6930077388415
25,6144.219005898042
25,6061.6776731377295
25,6114.386254622429
25,14630.139609944104
25,14660.647719827766
25,14673.321186084206
25,14713.016183969128
25,14727.424250497948
25,14710.618058892085
25,14734.908128934112
25,14770.003821484575
25,14797.114076799922
25,14814.301880537156
25,14796.020858762842
25,14846.465966715532
25,14865.11944902789
25,14884.26215292424
25,14900.179237775383
25,14764.067274178056
25,14793.719577240201
25,14797.073113137641
25,14854.483891856868
25,14848.076750486065
25,6359.4362906342
25,6292.949869389343
25,6277.208642110303
25,6235.265028019674
25,6207.522631133907
25,6200.98209525395
25,6164.374788025258
25,6139.999438176224
25,6331.742281462095
25,6283.42617861095
25,6251.786615779366
25,6230.156891112712
25,6200.665810390964
25,6172.270017303558
25,6133.727220777195
25,6108.254771006748
25,6122.047489506703
25,6100.654272928729
25,6080.440668398348
