K116-closest,K116-distance
10,78745.24331308581
10,108381.05223416732
10,68227.17490709874
10,21746.578146549768
10,28170.44104461043
10,77980.66252710515
10,69025.62616027716
10,39185.945680435696
10,93460.01574555758
10,78159.96086497014
10,42658.609312617344
10,40341.335847257855
10,57693.72129415452
10,57290.290009736396
10,38958.60572251698
10,68420.28050008282
10,30288.87695054755
10,175964.6329123572
10,35308.70817469945
10,41611.64518168509
10,312220.2614843893
10,215989.48282231504
10,65011.16439359638
10,41411.048948422285
10,92003.95557957553
10,40093.29810354578
10,54223.27791756887
10,86701.50965080729
10,87156.58122152809
10,66770.78823509591
10,23234.504113458857
10,30794.276689951366
10,22253.74909850824
10,37076.97191573762
10,20460.69103664664
10,12972.120710712838
10,43497.388605866654
10,105443.11655568519
10,80526.0323825899
10,35564.913691797905
10,68962.37118864848
10,40407.63630230485
10,42939.42800594978
10,42780.61076726467
10,26569.743796335097
10,52127.84206435157
10,99298.74650648596
10,51368.59600975714
10,52134.15336520216
10,69487.4475945471
10,52665.33529680873
10,68615.69022157021
10,69100.12432344678
