K116-closest,K116-distance
58,33068.272313993344
58,12212.360821676233
58,12473.713921301414
58,12490.744034944952
58,12528.880540913362
58,25300.421420602728
58,12494.455554901411
58,38199.437244755776
58,12378.172389391788
58,38066.19236403142
58,12232.882622253277
58,12214.10803933944
58,12120.380531549696
58,12087.034933662771
58,12097.283289356244
58,11991.016174555547
58,11963.989376747551
58,11932.922178831914
58,11945.399753981854
58,11855.155493552022
58,11818.598813030712
58,11790.264399868654
58,11693.788814803163
58,11691.23496779561
58,11657.071851609006
58,11573.252699733628
58,11538.396416823889
58,11513.735196049387
58,11491.328980134807
58,11462.72409809466
58,11412.279075747942
58,11390.238754769785
58,24254.191794292008
58,24329.368230089585
58,11296.183766059268
58,11300.345138252524
58,11232.77575691348
58,11252.894223566487
58,11258.721381015588
58,11118.723829421899
58,11046.892873250074
58,11043.434429846391
58,11054.584338218621
58,11019.561132292341
58,24084.516392853446
58,10911.415665616321
58,10887.181987262613
58,10860.42312087012
58,10814.34232810462
58,10750.063257384809
58,10725.805131343139
58,23962.34144797672
58,24967.45879447811
58,11561.762676226443
58,38539.34198546562
58,11527.906508048382
58,30436.732143565656
58,30321.813640043198
58,41155.1685654986
58,41597.91262270958
58,39178.88077672351
58,42785.111428016615
58,41160.740948017046
58,38879.073589023086
58,38997.63153047396
58,59162.91836714481
58,59331.001912469226
58,18098.110135716943
58,18032.614719596942
58,17872.798934543272
58,17820.03746435495
58,17647.507401649113
58,17647.507401649113
58,40331.49586110038
58,17422.23630004162
58,40900.54024786655
58,17369.408014971246
58,27752.84384666797
58,17144.12352003396
58,40115.466504805656
58,16971.75864489825
58,27573.382033048714
58,16449.742685699828
58,16661.179086499928
58,16521.372920347243
58,16521.372920347243
58,26726.244721773706
58,25388.372309724968
58,16071.086855343716
58,28516.410477228183
58,16018.037353778109
58,15792.894096590904
58,15792.894096590904
58,15620.909068205152
58,15567.777994685674
58,15567.777994685674
58,15342.690243372626
58,15342.690243372626
58,15170.849198004053
58,15117.632108995187
58,15117.632108995187
58,30168.899821568662
58,14892.6049342733
58,14892.6049342733
58,14667.610144135237
58,14667.610144135237
58,25663.129455322003
58,25651.865777390605
58,14442.649252090665
58,14217.723867204255
58,14196.796177465809
58,14046.28978528918
58,13992.835701736887
58,13969.151322137344
