K116-closest,K116-distance
73,23598.28055090376
73,23432.99990817037
73,23441.5548514532
73,23450.4486664164
73,23273.40335468561
73,20144.468065446817
73,20148.75985031009
73,20170.602180695747
73,20004.663316231483
73,20015.940216396204
73,19862.45684755504
73,19874.224480320037
73,27013.536094499745
73,17105.78103668727
73,16962.191533173216
73,16976.702096183195
73,16828.573447287195
73,16843.682941917235
73,16837.197817484284
73,16696.48443713273
73,16712.195401454843
73,3325.047503014092
73,3300.6379163598767
73,3186.303003320065
73,3162.2432427932
73,3139.0097116747625
73,3081.9758121337914
73,3104.6667503579088
73,3101.5938635610246
73,3042.3368604676416
73,3016.4395751959996
73,2958.9764970008
73,2859.9635894229687
73,2856.8260504734626
73,2132.5308690884963
73,2134.220748937945
73,4072.2385125623214
73,3966.838627612552
73,3862.25479885295
73,3758.227590437925
73,3758.227590437925
73,3758.227590437925
73,3654.97697291466
73,3654.97697291466
73,3451.2254450661717
73,3451.2254450661717
73,3451.2254450661717
73,33908.8129962295
73,33312.023225606266
73,15886.1901846455
73,15867.239674446255
73,15867.239674446255
73,15859.058314548482
73,15859.058314548482
73,15859.058314548482
73,15845.239707999675
73,15845.239707999675
73,15857.16533036551
73,15839.632476752158
73,15839.632476752158
73,15830.965929292754
73,15830.965929292754
73,15830.965929292754
73,15827.941044422814
73,3401.8495506439745
73,3279.0955838826367
73,3219.8147721081386
73,3219.8147721081386
73,3131.247762754912
73,3131.247762754912
73,3044.5915157161653
73,2960.232056672717
73,2960.232056672717
73,2877.9122764790727
73,2877.9122764790727
73,2798.053586621685
73,2721.0797167356336
73,2721.0797167356336
73,2646.805607382333
73,2646.805607382333
73,2575.694970770492
73,2508.208554549973
73,2508.208554549973
73,2444.2412131871242
73,2444.2412131871242
73,2483.251991601288
73,2483.251991601288
73,2420.457236357177
73,2370.413979391481
73,2370.413979391481
73,2328.6656481161226
73,2307.1262340203825
73,111837.57332083448
73,2212.9139269384414
73,2212.9139269384414
73,2286.2913538246853
73,2286.2913538246853
73,2238.0497667782115
73,2238.0497667782115
73,2821.506842010812
73,2821.506842010812
73,2742.875921200361
73,2667.2568159951034
73,2594.4761856687383
73,2594.4761856687383
73,2594.4761856687383
73,2743.0878089634352
73,2667.465790763258
73,2667.465790763258
73,2594.679686374097
73,2594.679686374097
73,2525.207153010197
73,2459.5220678546475
73,2459.5220678546475
73,2397.527390654473
73,2397.527390654473
73,2339.732022338073
73,2319.2132143878416
73,2319.2132143878416
73,2501.660965570008
73,2501.660965570008
73,2436.760583567213
73,2436.760583567213
73,2376.026112908513
73,2319.391070978818
73,2569.8337871445137
73,2569.8337871445137
73,2501.4630405162825
73,2436.5694579836772
73,2436.5694579836772
73,2375.6564702898645
73,2375.6564702898645
73,2319.2132143878416
73,2267.201616748145
73,2267.201616748145
73,2220.1297189400834
73,2641.384677878457
73,2569.436465876803
73,2501.073884159213
73,2501.073884159213
73,2436.194082090473
73,2436.194082090473
73,4702.5206518914565
73,4597.646042944124
73,4493.601634017166
73,4389.952687207326
73,4389.952687207326
73,4389.952687207326
73,4286.984150581529
73,4184.981987514508
73,4083.528259138445
73,4083.528259138445
73,4083.528259138445
73,3982.919960441709
73,3883.4555693621996
73,3890.792783664114
73,3792.158136574623
73,3792.158136574623
73,3694.5876279913664
73,3591.7309904317503
73,3591.7309904317503
73,3496.48259381437
73,3496.48259381437
73,3402.5827118245365
73,3786.1013794313926
73,3786.1013794313926
73,3688.4583133782157
73,3688.4583133782157
73,3688.4583133782157
73,3496.9460720494317
73,3496.9460720494317
73,3403.041692618952
73,3403.041692618952
73,3403.041692618952
73,3310.60013491891
73,3219.974276158415
73,3130.8457526181514
73,3130.8457526181514
73,3130.8457526181514
73,3043.5958133421195
73,2958.6096701376728
73,2875.627205407835
73,2875.627205407835
73,2875.627205407835
73,2795.0692351840853
73,2717.359445151244
73,2642.310136052638
73,2642.310136052638
73,2642.310136052638
73,2570.3857525207573
73,2570.584965335068
73,2795.2819918498717
73,2795.2819918498717
73,2717.359445151244
73,2717.359445151244
73,3131.071473786118
73,3131.071473786118
73,3043.8183416104143
73,2958.830548679541
73,4597.884976302262
73,4493.601634017166
73,4493.601634017166
73,4287.221126697439
73,4287.221126697439
73,4287.221126697439
73,4184.981987514508
73,4184.981987514508
73,3983.1542847228443
73,3983.1542847228443
73,3989.7590725318073
73,3883.4555693621996
73,3883.4555693621996
73,3883.4555693621996
73,3784.7398620322624
73,3784.7398620322624
73,3687.0861188807407
73,3590.809715845441
73,3590.809715845441
73,3590.809715845441
73,3590.809715845441
73,3590.809715845441
73,3495.774296463581
73,3495.774296463581
73,3495.774296463581
73,4390.4301896399775
73,4287.459400442301
73,4287.459400442301
73,4185.2190541859745
73,4084.001129147769
73,4084.001129147769
73,3983.3900060003534
73,3983.3900060003534
73,3883.689768463504
73,3785.206405002072
73,3785.206405002072
73,3687.5490643754506
73,3694.3617792525647
73,3694.3617792525647
73,3597.929234058496
73,3502.96568475273
73,3409.125210635233
73,3497.227680708858
73,3497.227680708858
73,3340.794199633501
73,3311.1341957396116
73,3220.2911304421364
73,3220.2911304421364
73,3220.2911304421364
73,3131.175470674513
73,3220.064464096293
73,3072.309308523804
73,3043.938937009837
73,3043.938937009837
73,2958.747748132095
73,2958.747748132095
73,3043.938937009837
73,2986.820363663059
73,2958.966510743682
73,2875.9985277702117
73,3311.365207732468
73,3220.5195257985083
73,3160.4710752092437
73,3044.3853717872917
73,3044.3853717872917
73,3044.3853717872917
73,2959.1871562483366
73,3160.7009173318047
73,3131.8573121072523
73,3044.6113333020453
73,3044.6113333020453
73,2959.409684224913
73,2903.9429162252723
73,2876.654691695614
73,3131.8573121072523
73,3044.6113333020453
73,3044.6113333020453
73,2903.9429162252723
73,2876.654691695614
73,2876.654691695614
73,2796.099071815999
73,3883.925400352394
73,3785.206405002072
73,3785.206405002072
73,3687.782801129661
73,3591.271821683356
73,3591.271821683356
73,3591.271821683356
73,20995.11111917044
73,20832.24863374569
73,17728.844908333722
73,17728.123797410633
73,17571.28286019396
73,17583.41999772195
73,17437.77071079938
73,17440.858665534743
73,15879.854649323494
73,15879.246331313878
73,15878.644541282041
73,15885.703433988194
73,15865.592518276246
73,15865.011755694752
73,15859.78422875862
73,15873.70355061087
73,15851.944818970996
73,15851.3927789091
73,15850.847282392764
73,15863.435652063165
73,15846.508568404852
73,15845.64056936801
73,15843.079524183833
73,15826.363233966662
73,15840.703760030547
73,15840.817474894904
73,15840.955437913628
73,15841.08338143208
73,43736.9083025875
73,43310.073683472896
73,35964.0775901698
73,15823.507580335798
73,15824.346520285002
73,15824.346520285002
73,15811.639849251796
73,15839.859411846768
73,15839.859411846768
73,15830.745562791788
73,15830.745562791788
73,15819.881818501512
73,15849.58567734604
73,15849.58567734604
73,15844.891974590995
73,15844.891974590995
73,15835.873866417114
73,15867.04510716489
73,24702.75396364642
73,24700.4754050894
73,24700.4754050894
73,24700.4754050894
73,24698.563183063867
73,15820.754524745842
73,15820.754524745842
73,15800.687614710114
73,15815.496789533268
73,15815.496789533268
73,15821.460569266823
73,15821.460569266823
73,15828.321593301782
73,15843.814558589273
73,15835.911109111292
73,15844.451910920947
73,15844.451910920947
73,15860.464642142828
73,15870.102685750122
73,15864.039742273157
73,15875.145117538874
73,15875.145117538874
73,15891.874421542496
73,15904.068444217393
73,15876.63382319973
73,15846.067976329068
73,15850.181206332063
73,24776.226756746713
73,2667.465790763258
73,2594.679686374097
73,2550.232954809977
73,2483.411367593949
73,2483.411367593949
73,2459.5220678546475
73,2397.527390654473
73,2397.527390654473
73,2307.1592036300685
73,2307.1592036300685
73,2286.6259406483578
73,2238.179357380625
73,2238.179357380625
73,2194.892944975872
73,2194.892944975872
73,2194.892944975872
73,2157.077375697571
73,2157.077375697571
73,2157.077375697571
73,2125.024736404057
73,2125.024736404057
73,2098.99905113206
73,2098.99905113206
73,2098.99905113206
73,2079.22665039644
73,2079.22665039644
73,2065.887090701144
73,2066.6835646389623
73,2066.6835646389623
73,2064.5924370348653
73,2059.0110069683897
73,2065.4617380402287
73,2080.240485037991
73,2080.240485037991
73,2097.7753232861082
73,2097.9522212684988
73,2123.6546903630347
73,2151.546961524108
73,2151.546961524108
73,2187.307709428419
73,2066.857753867873
73,2066.857753867873
73,2066.857753867873
73,2064.738312318785
73,2064.738312318785
73,2069.228644382164
73,2065.570277977848
73,2065.570277977848
73,2097.8401273210266
73,2097.8401273210266
73,2121.649344462284
73,2123.6824506910107
73,2123.6824506910107
73,16132.495959962036
73,2187.294318113105
73,2228.5912662022893
73,2235.84616248318
73,2235.84616248318
73,2326.6099804461733
73,2326.6099804461733
73,2326.6099804461733
73,2394.477668724192
73,2394.477668724192
73,2456.222842134814
73,2507.489960295732
73,2507.489960295732
73,16301.559490635034
73,2521.875800901417
73,2521.875800901417
73,2591.139521689415
73,2591.139521689415
73,2591.139521689415
73,2663.7323527882554
73,2663.7323527882554
73,2739.3896463377105
73,16387.014032544444
73,16017.258788606772
73,16017.258788606772
73,43053.40027012344
73,16015.121376170213
73,16033.740394687728
73,16033.740394687728
73,25506.36309055572
73,16051.056119396702
73,16050.131638948338
73,16069.2032662651
73,16068.76899807462
73,16088.382328918315
73,16107.900087748854
73,16089.190803587224
73,42859.358948477966
73,42656.957791874935
73,42705.777293624524
73,43022.53053398481
73,16112.200333424631
73,16112.200333424631
73,25410.066135743622
73,16134.620361960957
73,16134.620361960957
73,16157.854697500616
73,16157.854697500616
73,16157.854697500616
73,16181.899832443096
73,16181.899832443096
73,43913.88898973695
73,25446.33137849581
73,25439.932095317432
73,2482.598170944469
73,16258.769581794551
73,16258.769581794551
73,16271.435977546362
73,16313.96381319746
73,16321.252312233257
73,16342.791339711954
73,16342.791339711954
73,16358.942196225205
73,16402.69155455648
73,2100.005723662552
73,2121.838553732159
73,2121.838553732159
73,2148.8348298888573
73,2180.9833460392388
73,2183.7074505027003
73,2218.697706513722
73,2223.207793876681
73,2261.877300364633
73,2310.1989218451354
73,2317.901368082088
73,2363.229101203808
73,2372.475768941412
73,2420.789344506541
73,2482.515678520204
73,2494.451764966187
73,2548.061692635041
73,2561.281707755818
73,2617.2289758174247
73,2689.66233243378
73,2705.0779648910902
73,2765.1255535657037
73,2781.5860640226947
73,2781.5860640226947
73,2860.8241518367713
73,2942.471464151522
73,3007.4498495070893
73,3026.5181990955016
73,3026.5181990955016
73,3092.866539806239
73,3112.6847033241083
73,3180.2848661003886
73,3200.799786912768
73,3200.799786912768
73,3269.5442781498828
73,3290.706922567724
73,3360.498073910992
73,2060.695171893035
73,2060.695171893035
73,2060.433757247096
73,2060.433757247096
73,2060.433757247096
73,2066.7920808066033
73,2066.7920808066033
73,2079.709427614285
73,2079.709427614285
73,2079.709427614285
73,2099.0647112635506
73,2099.0647112635506
73,2124.681995400132
73,2124.681995400132
73,2124.681995400132
73,2156.3381139850007
73,2156.3381139850007
73,2193.7716615027757
73,2193.7716615027757
73,2193.7716615027757
73,2236.692581590555
73,2275.761129707629
73,2337.7116566644117
73,2337.7116566644117
73,2337.7116566644117
73,2395.1941984145205
73,2443.6094333023552
73,2456.8378161877404
73,2522.437672055947
73,2522.437672055947
73,2591.65027048505
73,2591.65027048505
73,2647.4326692799336
73,2739.712058213349
73,2739.712058213349
73,2818.1343711225295
73,2818.1343711225295
73,2818.1343711225295
73,2899.1481621721337
73,2899.1481621721337
73,2982.5422644937157
73,2098.432178464646
73,2124.2613821570394
73,2124.2613821570394
73,2155.8908073246434
73,2155.8908073246434
73,2187.6518059782074
73,2236.190267614494
73,2236.190267614494
73,2284.256010836184
73,2284.256010836184
73,2284.256010836184
73,2394.6068025949608
73,2394.6068025949608
73,2456.281784687143
73,2456.281784687143
73,2456.281784687143
73,2575.473255434008
73,2590.9980505404988
73,2663.5219581112483
73,2663.5219581112483
73,2663.5219581112483
