K116-closest,K116-distance
18,3377.73084580034
18,3316.39160289633
18,3183.383429496893
18,3185.037593874218
18,3087.283127714261
18,3069.033397259913
18,2941.581065398451
18,2741.927320794004
18,2795.7402746981206
18,2568.103996851401
18,2354.7990128263777
18,2375.745662580215
18,2368.9839568240955
18,2410.7492158847995
18,23163.64533532329
18,7564.438877754626
18,7519.807240084666
18,7041.637034687062
18,6923.00593279792
18,6237.130413998566
18,6145.171740885977
18,5716.496278185261
18,5668.312044997795
18,5279.262804468833
18,5267.581576584209
18,5177.899742020665
18,4406.2682798986625
18,5172.7362092481735
18,3812.855751874521
18,3563.3491294015917
18,3633.689470936024
18,3741.2821917569336
18,3785.1621132083474
18,3768.4263978393215
18,3859.84833159615
18,3533.7262901304134
18,3415.8563893518067
18,3559.992815833881
18,2411.744328131641
18,2291.337698659831
18,2277.1831066682084
18,7655.853678923359
18,2844.734399490621
18,2672.422110382649
18,2490.0442897456514
18,13961.129040620674
18,20784.34579596997
18,2190.3289028301033
18,2107.156900568714
18,6894.190549198564
18,3347.7145295457904
18,2913.139675471916
18,2897.5049103724127
18,2706.221359957145
18,2677.661010458324
18,2554.2451414912803
18,2535.8064274757157
18,3464.074800793888
18,3501.607353386817
18,2350.448275468366
18,2358.8009320623296
18,2282.971752327112
18,2172.7503375654323
18,20407.51868314912
18,4688.222648471141
18,3114.5944435922515
18,2241.391076721431
18,2085.149186053526
18,2105.327737733068
18,2118.471066901552
18,14453.92654116614
18,20525.42078641404
18,2274.3166051419657
18,2552.668142999771
18,2805.7676836393603
18,3245.1392154896057
18,3332.584048850087
18,3738.7222634936516
18,3901.726341289004
18,4068.153211404792
18,20946.51213071427
18,20944.40300123245
18,4282.943592431393
18,13759.931777832437
18,4290.239196863703
18,4313.5765137834205
18,4321.261464890396
18,4346.001241633888
18,4345.998901526236
18,4354.059686311645
18,4354.05958721132
18,4321.261349936058
18,7670.247573713384
18,6759.472662557227
18,6671.345331673388
18,6408.66256633791
18,5738.135843436607
18,5543.6303180409595
18,14798.62381602354
18,5641.131689191893
18,5455.351846619934
18,4992.164333991853
18,4984.244224031986
18,20807.73764581181
18,4992.164961813505
18,4220.790914961828
18,4214.473354079732
18,4214.470780032223
18,3979.058381177366
18,3216.81348970666
18,3000.027915256089
18,2995.528494433514
18,3066.9820694636987
18,2979.4082805037237
18,2968.9694504714253
18,2860.7642952051665
18,2428.95994832029
18,2462.7898010647173
18,2462.269592848939
18,2692.4351229964773
18,2819.2155967614317
18,2928.2579530553503
18,3270.0639581784367
18,3373.4616084794743
18,6842.176599651034
18,6735.3888418252955
18,6249.404037751211
18,6510.026998688115
18,6943.019235970896
18,6186.1135168676965
18,5508.7492794788195
18,5934.341513796535
18,5834.993461859148
18,5300.2707862477755
18,4809.6986147298885
18,4716.198813991986
18,4715.641263747972
18,2915.4707970226727
18,3008.7980831030627
18,7629.363182292775
18,7167.9427633403675
18,4010.463103637099
18,6937.734942185757
18,6525.753479388991
18,6265.663871217771
18,7143.754903747397
18,7056.104889288108
18,7776.533039220332
18,16134.871060620524
18,5850.786147654345
18,4187.937274826123
18,3110.1535446076764
18,1942.3578954254413
18,1972.7411631433731
18,2276.3246177079927
18,20669.552727331196
18,2483.028914363809
18,2576.323885581086
18,2646.841498711415
18,3150.0388285331187
18,3849.00253413508
18,4220.790896812846
18,4236.8829015288
18,21101.580473127357
18,7484.5101263751485
18,6940.400021814635
18,6672.841248323449
18,6195.341283962373
18,5451.289331940867
18,5379.12842110328
18,5346.332955422276
18,7495.430193993087
18,6907.442248942264
18,6166.123078547264
18,20572.87857470004
18,3159.477740214884
18,7609.547290634272
18,7565.714775094866
18,6818.27994176965
18,6203.846024170577
18,5918.640900073802
18,20637.071444421184
18,5152.952476174533
18,4696.981937188472
18,4427.707524837703
18,4161.572678734512
18,4160.570954130833
18,4254.1425184808
18,4254.140129473206
18,4275.735942686297
18,4282.947351017197
18,11119.72797337336
18,7276.755247986532
18,7160.2506544570215
18,6866.746934265097
18,5895.715339642518
18,5847.942916096356
18,5498.647496516257
18,5919.700919912945
18,5370.04387925683
18,6460.3752157912595
18,7256.513544201836
18,3700.460949183871
18,3949.579912171723
18,4044.283975640335
18,3316.4031093819012
18,3183.383402089456
18,11704.239411901664
18,2736.644699418093
18,2563.6585562689784
18,20483.464057026165
18,20585.435839152244
18,2303.227943871925
18,2359.170732413991
18,2631.0574361675517
18,3062.248678352984
18,3254.242976898313
18,3587.792284239339
18,7583.393155708717
18,7071.726146592231
18,21128.84628721373
18,5869.576227701353
18,5635.928812648792
18,5386.293345249217
18,5285.1901014657815
