K116-closest,K116-distance
24,22971.230608373175
24,21834.802892152813
24,22470.48428835272
24,22931.882104791774
24,23231.72755832941
24,23548.392928584013
24,23766.954419075566
24,23876.492882746552
24,23987.71510841056
24,24100.597772466117
24,24215.117678329287
24,24210.4140261488
24,24326.53719173275
24,24323.883248608272
24,24439.57351642868
24,24434.941764785555
24,24430.356649782643
24,24549.60847858957
24,24545.05906613021
24,24540.556111693615
24,24536.099640858243
24,24190.688208514493
24,24186.32786845283
24,24182.01474490107
24,24291.078637449154
24,24286.849264864224
24,24287.52941268475
24,24285.156728283688
24,24395.957702047548
24,24391.8560665525
24,24387.80133891353
24,24383.793542531268
24,24378.17235965905
24,51777.786725697166
24,51830.239278547735
24,24481.63693939941
24,24480.998230949823
24,51822.174168907186
24,51819.70787680163
24,24475.9135366654
24,24470.771864537135
24,24468.666422718725
24,24583.187551768857
24,24579.66806151777
24,24574.803260076933
24,24572.76928722196
24,24569.390042545365
24,24566.057585334995
24,24562.77193463393
24,41614.37294840456
24,47657.281497701726
24,47582.254090903654
24,47963.283033997286
24,48325.27633420453
24,48571.43730295479
24,48779.755038250994
24,48079.092370820734
24,54279.22795646162
24,48360.530962555946
24,47359.238766402195
24,70231.31722196075
24,48140.63314421647
24,48140.63495738752
24,184385.25173777406
24,103467.31085572977
24,48257.87462650437
24,50267.23276858818
24,69463.6828702472
24,47847.605867236394
