K116-closest,K116-distance
12,20706.914709315846
12,20900.064092499462
12,20895.172013510546
12,20946.348326508567
12,20949.4604001982
12,20967.36161772298
12,21026.90404140672
12,21026.22104282991
12,21019.229332623363
12,28736.49579778601
12,21069.93588454337
12,46814.30374849861
12,21091.44140842523
12,28860.553019550895
12,21011.921905624287
12,21011.330447414806
12,10264.991356329483
12,10658.435398005691
12,10724.481321844185
12,20522.985112507264
12,20620.734607162838
12,8397.899117193401
12,10528.87183476842
12,10509.150163508972
12,20276.741620518973
12,17623.02729789681
12,9837.530803241996
12,10026.978387499828
12,13165.93997319684
12,10599.527125230146
12,13485.871763733987
12,13468.290060532874
12,13628.645464475048
12,23262.39339611565
12,13368.038614819718
12,23607.179314185916
12,13295.659846856608
12,13334.058378284775
12,13226.498876633346
12,13309.722553851218
12,13170.624645002461
12,23073.25800159313
12,22819.03206415665
12,12877.5653252048
12,12901.72197521485
12,12769.674025220154
12,9838.748044657503
12,9785.70791156982
12,12450.530119314883
12,12475.796110673056
12,12433.078856901755
12,12279.087833926747
12,12305.300354386809
12,12239.94219240115
12,12233.93922175688
12,22727.678926227592
12,12051.906734323926
12,12050.974288702959
12,12015.79650532428
12,11960.712244024824
12,9094.263742576486
12,8950.38570289893
12,8897.941426806912
12,19917.451082457275
12,8718.786895837966
12,8717.996318033544
12,8609.794503030249
12,8503.391299904042
12,8486.211764888683
12,8402.528515533118
12,8401.825870026645
12,8240.196045645936
12,8242.978713233482
12,21017.0929600481
12,20964.077365533747
12,8061.087294659431
12,8053.057130948112
12,7983.570126027967
12,7947.096981008126
12,25531.55614265147
12,7845.771107466394
12,7828.164337867361
12,10072.818309240802
12,7735.975385218555
12,7626.308753016391
12,7653.39878172745
12,7622.801352418389
12,7601.683591450649
12,7606.003661043894
12,7539.9877453786185
12,16325.008851415238
12,7485.021069037345
12,55027.09049979334
12,19038.00578765157
12,62991.82968213254
12,20952.73932613131
12,7430.981154063324
12,7382.4245956274535
12,7385.991167972952
12,7376.386215400912
12,21154.806179330062
12,7386.634977729133
12,34892.26368236433
12,7408.432613235035
12,21201.449223559004
12,7368.1019839190685
12,34954.486324303456
12,7356.300720234472
12,34816.047827362665
12,7373.423872458971
12,7407.664635059521
12,7396.340997203842
12,89865.6026177766
12,87975.343680684
12,78122.9416722282
12,401758.81115186185
12,74832.26185953684
12,73821.96891735739
