K116-closest,K116-distance
71,15457.549610503664
71,17172.662540682955
71,16433.915489867886
71,16621.71220802395
71,17355.0913548898
71,16927.597809259074
71,15373.279061656476
71,18185.601401709042
71,12549.611293483611
71,17552.52955222248
71,14484.755041708051
71,16714.460082830807
71,16044.883078424173
71,17628.26417583571
71,14740.037131679532
71,155355.21947907595
71,13552.96878224559
71,14893.266659677343
71,23551.294939786167
71,20303.061255949942
71,17950.9854810578
71,14245.165764236464
71,17427.99980261942
71,69813.2099880211
71,18091.96423611415
71,18178.20525466469
71,14986.414789314631
71,17338.7304107413
71,17541.411583762074
71,37717.69222253549
71,157165.77836596733
71,23782.25929966711
71,15077.354787523933
71,17832.45793500356
71,14289.257019789136
71,14317.424049268684
71,41784.47693175463
71,28977.9142793353
71,20063.157772139642
71,48125.76994135498
71,15236.6990344983
71,13339.119255952715
71,37351.92501566707
71,16579.57883782259
71,12766.557860376875
71,14828.53898007613
71,16298.26174710012
