K116-closest,K116-distance
20,2358.5369064304223
20,2600.212328023405
20,3043.795130991297
20,3307.756854393869
20,3445.0573257724586
20,3568.793112844353
20,3603.63777336166
20,3602.7065062805186
20,3601.9580358528456
20,3601.405567840057
20,3601.0010039300623
20,3564.820222440363
20,2384.9227195976546
20,2455.784941694073
20,2868.432144463773
20,3081.933488418003
20,3209.407566189275
20,3272.8281862951253
20,3337.6311920704993
20,3259.8529681498717
20,3258.959794787716
20,3258.1886788966717
20,2347.59863595337
20,2280.454060962474
20,2680.106482169968
20,2891.0854305705298
20,3017.6400284124115
20,3080.5875147627753
20,3145.001096035881
20,5416.095229370317
20,5412.429174957273
20,3167.262320982837
20,3163.445952123304
20,3159.8268845845405
20,3121.190314436499
20,3117.954789876328
20,3079.867107964011
20,3076.991943479245
20,3039.5059479264805
20,3002.450824143968
20,3000.155877879265
20,2963.726983844141
20,2851.4926783707683
20,2819.178450704417
20,2821.1012221279298
20,2789.6295904859667
20,2758.773844204809
20,2728.552681224005
20,2698.9951837483927
20,3008.188227297895
20,3010.0989126881605
20,2976.7496888335504
20,2943.992699692566
20,2911.791554893925
20,2880.163296211683
20,2849.1256517861793
20,2818.7050203238323
20,2788.9138640338515
20,2759.775580144129
20,2731.310875281596
20,2703.550574969753
20,2676.491976258073
20,2681.526496536204
20,2655.490678774309
20,2278.12357229731
20,1353.8139909095526
20,1682.5448204414822
20,1893.1863407918368
20,2024.2622669340024
20,2090.6932661791493
20,2159.192941254897
20,2192.7276143089857
20,2309.488762483007
20,2306.75859437192
20,2304.332717188381
20,2302.2023711385377
20,2262.740736704975
20,2335.966790385021
20,2296.510459442344
20,2295.175524410657
20,2256.4842094714004
20,2218.3257249302824
20,2217.826465529952
20,2180.541870868542
20,2143.840970896155
20,2107.786368580168
20,2108.4798837611424
20,2073.426877089235
20,2039.0738060417661
20,2005.4812218486152
20,1972.6820379232572
20,1940.708215449458
20,1943.4830417366347
20,1912.818142747141
20,1882.987257028931
20,1854.1713709694973
20,2061.0449395349
20,2028.577977051273
20,1996.9344030603168
20,1966.146080903569
20,2004.5240584199328
20,1982.445509111308
20,1961.4755693503332
20,1941.6742154518488
20,1952.1062469950286
20,1933.936061197352
20,1916.990872413258
20,1901.311811311713
20,1886.928108322804
20,1873.8678751590853
20,1862.1700869297813
20,1851.8317591994653
20,1842.904592583204
20,1835.399268057357
20,1829.3320973529042
20,1824.7215230426148
20,2238.863961389337
20,1918.3047348318173
20,1911.42596295314
20,1905.9098711995762
20,1901.807854766632
20,1899.1138392762039
20,3428.911988334067
20,1272.2144024068116
20,639.2363869532535
20,448.67157145427024
20,411.8023297102409
20,419.2545765003836
20,446.5483177864312
20,465.08994789738944
20,463.0264536736752
20,462.358282435882
20,463.09344393354917
20,446.8783145606572
20,452.9545466989479
20,440.6933047663141
20,448.7215637220076
20,444.9679018555839
20,447.23495761042534
20,459.4053003289413
20,464.97874456429116
20,474.86374791740525
20,487.5246707225441
20,500.74700307387917
20,517.7617024538774
20,537.6978903208363
20,560.2530070668564
20,3717.9663628777757
20,3718.923909363136
20,1618.9750091750454
20,1024.7825848100276
20,813.6929080734831
20,738.2381636504473
20,705.1729143672992
20,3718.914429432066
20,3718.916148417688
20,1618.2612454391594
20,1024.8623745394314
20,821.573879521561
20,735.0491436776506
20,694.2704564657788
20,3783.747743478197
20,1808.1089039916465
20,1309.8243804287633
20,1053.3528648239749
20,1031.8770366797853
20,1011.207455793403
20,991.0227657628516
20,957.51476777759
20,938.0837573774968
20,1719.3031921660931
20,1686.4098645556
20,769.3665669768959
20,737.8977652955748
20,707.3933520469612
20,678.8959280728244
20,650.9782616418329
20,625.5634561850793
20,601.6850448561404
20,580.3834731598811
20,635.1065420569976
20,622.7170635169311
20,598.0934723966133
20,600.0368705054309
20,603.2787560417005
20,585.5558644629813
20,571.0613531851337
20,558.8523032412694
20,521.1173553300149
20,536.9023133332859
20,3783.727846053176
20,3783.862553528139
20,1797.2465260891245
20,4019.344919860345
20,2445.5463538751033
20,2169.857224369364
20,2000.364776279104
20,1970.7833433077133
20,1843.9823647423007
20,1828.086222625959
20,1810.4707479155936
20,1676.7510934272755
20,991.2001546240081
20,955.3366220220503
20,920.117199817724
20,917.0829288537027
20,881.9669326127355
20,847.5952850140669
20,845.646059957908
20,801.6894144835486
20,769.2414703525814
20,737.8540458554439
20,707.7294940608141
20,679.0146380339969
20,769.3669736435962
20,737.7721259252304
20,707.3774756829955
20,713.3171038476892
20,695.9665853115048
20,667.8973217922012
20,641.4862696627114
20,648.9501027928612
20,624.3650500799567
20,622.3273150952439
20,610.5900287588812
20,590.3580911871376
20,593.391194949561
20,604.7146680584477
20,587.9185892093807
20,573.8959673045005
20,562.8426690895105
20,554.9367256917401
20,550.3135892195846
20,549.0562221401689
20,551.1875749572769
20,583.1225392106372
20,587.3422088907903
20,588.184331328619
20,592.1863087342532
20,606.5779999904938
20,613.1301881150521
20,622.6230456493491
20,637.0523621222762
20,648.7134077257723
20,662.9984370439548
20,692.5174792954826
20,709.885585164077
20,901.5483089655361
20,931.3339067243955
