K116-closest,K116-distance
95,16176.018608379229
95,10532.090103291875
95,10512.08284941977
95,10495.74399227711
95,10505.222680279829
95,10492.961200977064
95,10458.299029519623
95,10451.122168594558
95,10439.302336819417
95,10430.123092481002
95,10427.849863707506
95,10425.454485456827
95,10417.37404584095
95,10414.609446204362
95,10412.576861327769
95,10411.086360970869
95,10410.49453430386
95,10411.253290131468
95,10412.5586845271
95,10445.77549572623
95,10442.617281462524
95,10450.321176097534
95,10439.986751344126
95,10438.947402871196
95,10430.974419958975
95,10464.595660867786
95,10465.358882295432
95,10462.150899258102
95,10463.777242341122
95,10463.009972621176
95,10465.498983534464
95,10466.89054127422
95,10470.522476281434
95,10472.526681331245
95,10476.33008426312
95,10481.458378217356
95,10484.193823893107
95,10490.439005498396
95,10495.950195039184
95,10501.594389447859
95,10508.666138404258
95,10386.030699204875
95,10435.06640527459
95,10430.999534710914
95,10417.642350090031
95,10414.185425719268
95,10406.411022132284
95,10400.668345078444
95,10349.41014747978
95,10346.23752851794
95,10343.119385221506
95,10341.728085894352
95,10339.400359933941
95,10339.39798585574
95,10337.975675073243
95,10340.410957606486
95,10338.088654756031
95,10373.326969151243
95,10374.606361068694
95,10375.875498801506
95,10384.749145348358
95,10673.383279829615
95,10651.53958567162
95,10638.34906229156
95,10619.402429460071
95,10608.034183538584
95,10578.221320445176
95,10513.935166349407
95,10509.108914471866
95,10499.115449923289
95,10506.594005315306
95,10500.836796782674
95,10493.885925202585
95,10490.004943067137
95,10486.674028943908
95,10483.155847183947
95,10472.42778512162
95,10473.027559557102
95,10471.26415115822
95,10472.315129766022
95,10475.345500757414
95,10481.53327436312
95,10474.813570005275
95,10474.469769121984
95,10470.198986454016
95,10470.468469464571
95,10471.914235415648
95,10469.767912937805
95,10472.076035024433
95,10472.960101255669
95,10475.538285343337
95,10477.333113163304
95,10481.772271232154
95,10484.703989131183
95,10489.184824237163
95,10493.76687138991
95,10500.700098381689
95,10506.790839725822
95,10512.783761406688
95,10519.408726983309
95,10578.561263675716
95,10429.043715167183
95,10416.74117054111
95,10411.409730234871
95,10401.541951952817
95,10397.071197395904
95,10392.090821063102
95,10376.457987319664
95,10374.62245490441
95,10370.289014427735
95,10369.071824333294
95,10367.357770436143
95,10366.853286773536
95,10365.866150248828
95,10366.79996333804
95,10332.909167822243
95,10333.515626941617
95,10340.119250423584
95,10374.115296434036
95,10375.328735218309
95,10383.380003867964
95,10462.961656906347
95,10448.871835963957
95,10445.864481166176
95,10434.199508137868
95,10432.053490987033
95,10426.389266933951
95,10421.533134077325
95,10417.354271191036
95,10414.205488092532
95,10411.566208692102
95,10411.756963692056
95,10410.287776471003
95,10410.154642516021
95,10410.705078169834
95,10449.970526408866
95,10452.039458325724
95,10456.205761119549
95,10459.808869065706
95,10444.049227456231
95,10455.680822370025
95,10342.566690819687
95,10334.423351705302
95,10332.54144205766
95,10327.11598311753
95,10325.854768713045
95,10324.145469759967
95,10322.513158732121
95,10321.678130861808
95,10321.7448311562
95,10322.55958318408
95,10322.846127234634
95,10324.881076421827
95,10327.697312033879
95,10329.072441350088
95,10332.896133028706
95,10338.138749538875
95,10343.496706701237
95,10346.415706816115
95,10352.98750421798
95,10361.21109269865
95,10488.156027214778
95,10475.511543386958
95,10486.673850630257
95,10485.49015574895
95,10457.996767638077
95,10456.370501405025
95,10415.677374229976
95,10414.259085151514
95,10408.051555104685
95,10407.381958280215
95,10406.965585794042
95,10403.823494914795
95,10450.22861345712
95,10479.805952368466
95,10485.754783985567
95,10490.089228222061
95,10497.79557519749
95,10501.157498422346
95,10509.634361314533
95,10517.078969304444
95,10449.898742748324
95,10335.45043806324
95,10333.726088187992
95,10330.099616957299
95,10327.731071312142
95,10326.337231587126
95,10324.72882090187
95,10324.209185839843
95,10324.287358210433
95,10322.87724368348
95,10322.987789677622
95,10324.571547605608
95,10327.246649832308
95,10328.160198639316
95,10332.02791645995
95,10336.470836672786
95,10342.125336077408
95,10344.123195830658
95,10351.216389161184
95,10366.18800208578
95,10455.805285153116
95,10442.593147760526
95,10492.731228219156
95,10494.035908331622
95,10493.745112471604
95,10496.970428363731
95,10498.654016401197
95,10502.136055843574
95,10505.332742808492
95,10446.977296525478
95,10447.18212943337
95,10447.948069368957
95,10448.82555001868
95,10409.052548759377
95,10410.560947828151
95,10456.496332461977
95,10461.822058465194
95,10465.337524646357
95,10491.33673004889
95,10552.503197385386
95,10388.992353787286
95,10379.215097988772
95,10376.983147730278
95,10369.909102313732
95,10325.535198966827
95,10323.87532889682
95,10322.319742140577
95,10321.534191639748
95,10321.65595304456
95,10322.54191014506
95,10322.857786887114
95,10324.967926696068
95,10328.851669668806
95,10329.84934607126
95,10332.914256353992
95,10337.488411960805
95,10342.088884919662
95,10344.271725357077
95,10351.052232803106
95,10364.61564489179
95,10447.408516549996
95,10441.692025771354
95,10441.042487044277
95,10434.171003506055
95,10434.26147017971
95,10434.54120913172
95,10430.790660099492
95,10468.281724933271
95,10476.829019641858
95,10479.057194457302
95,10481.84085631685
95,10485.99659297466
95,10490.241796313268
95,10493.946967626056
95,10500.109235056538
95,10506.364612210316
95,10514.156227640677
95,10519.147042775849
95,10527.40295341019
95,10539.88152789797
95,10525.232296607874
95,10556.63985171282
95,10543.959448106827
95,10526.917293118826
95,10472.39159973048
95,10417.639576297563
95,10374.778172296845
95,10322.199481890586
95,10322.39795896706
95,10323.373317391783
95,10323.646818733052
95,10327.894669847281
95,10328.916077770398
95,10330.12857088956
95,10337.527180145138
95,10339.485924947528
95,10345.431255070442
95,10347.957291994771
95,10355.067464866132
95,10363.041785169928
95,10453.984331644537
95,10441.225254757102
95,10438.78482905859
95,10428.456440332808
95,10426.879023151028
95,10421.983080204298
95,10418.278205845676
95,10414.920247316768
95,10412.990566609571
95,10412.893046901
95,10411.983910735771
95,10411.54052305682
95,10412.424033330772
95,10413.39973271415
95,10415.853849440426
95,10417.775289230853
95,10422.004544640997
95,10424.05664667203
95,10429.329100164075
95,10434.1318268362
95,10410.259710934291
95,10397.80867939854
95,10394.765134222951
95,10340.333971405793
95,10337.11189091041
95,10334.0684964117
95,10330.620542682223
95,10329.371211503072
95,10367.387164098118
95,10326.275923335796
95,10325.829297330783
95,10327.34941091424
95,10327.524757853944
95,10329.174578263042
95,10335.203138457362
95,10336.641755219167
95,10345.134983503636
95,10347.444865191314
95,10356.401946732309
95,10364.050481764752
95,10438.370470283111
95,10428.469840297446
95,10418.175425320596
95,10409.78341020548
95,10401.265185810733
95,10425.689644962758
95,10416.307081750723
95,10414.875986771953
95,10408.188223066934
95,10441.343913382168
95,10440.786415895094
95,10439.337344778703
95,10444.154873318439
95,10544.633944324716
95,10556.447567986046
95,10560.125133364254
95,10567.900372309934
95,10577.887088541709
95,10582.28373615005
95,10594.454285439042
95,10481.3232971096
95,10465.484330610414
95,10461.555315057209
95,10398.84205018068
95,10395.892356195545
95,10389.33539312102
95,10384.775877491473
95,10380.010254825842
95,10376.979296730893
95,10374.302433142697
95,10372.749449180908
95,10370.702771605882
95,10370.697853138829
95,10369.548699776482
95,10370.258181281748
95,10371.70086178166
95,10373.943300173158
95,10374.336316034449
95,10378.083721949815
95,10351.26215309056
95,10495.011573347509
95,10491.295451083068
95,10492.038194662977
95,10493.2689745693
95,10492.927943615388
95,10538.045547083648
95,10540.65943407492
95,10545.064285448276
95,10549.1840659124
95,10554.303552931178
95,10558.566314967236
95,10370.488083162994
95,10370.257426787819
95,10369.328463578779
95,10496.933345124406
95,10506.372815406816
95,10516.411499213731
95,10520.22799294313
95,10540.093759791811
95,10552.503197385386
95,10399.4813685132
95,10437.876187095684
95,10428.806000408304
95,10419.050065948832
95,10412.703070723277
95,10407.468153707689
95,10399.899664846602
95,10352.327709171865
95,10349.199437432397
95,10345.826636105096
95,10323.62542067283
95,10325.988043179044
95,10329.020865323459
95,10330.426951490415
95,10335.072098614031
95,10340.036117617548
95,10346.466088916679
95,10348.715594307412
95,10356.401946732309
95,10364.050481764752
95,10575.690189708872
95,10557.476188671506
95,10546.356727269074
95,10545.215186734069
95,10535.34505501338
95,10526.190507108626
95,10506.52682004922
95,10488.406070372448
95,10431.185805927638
95,10424.39881621004
95,10408.169198908
95,10412.271940276976
95,10400.89294067308
95,10396.913700781104
95,10394.477699249295
95,10397.012218819043
95,10395.72518290158
95,10393.816190081438
95,10392.329915848919
95,10391.289873265472
95,10451.92342138442
95,10442.652985922992
95,10442.463444731795
95,10475.594587159634
95,10473.580326963523
95,10475.31826537731
95,10473.626596528891
95,10476.226445042574
95,10477.435614482558
95,10480.43345714289
95,10482.40076254466
95,10487.281958080286
95,10490.513493606579
95,10495.283893663218
95,10500.188027426828
95,10505.617013707786
95,10513.947795543478
95,10520.22799294313
95,10524.163336235511
95,10539.495852078582
95,10467.40842196353
95,10452.672871344888
95,10446.057584584834
95,10433.739921516431
95,10427.978529113903
95,10421.483558280695
95,10372.995131444524
95,10371.607735486718
95,10326.516899702912
95,10326.465597789504
95,10325.962756863944
95,10326.709512897867
95,10328.50157398146
95,10329.044798672472
95,10331.833178664314
95,10335.54967342005
95,10340.126535129828
95,10341.755022859725
95,10347.969011969373
95,10354.000172626313
95,10459.355414667574
95,10445.860268545153
95,10443.749895999625
95,10432.932692609975
95,10431.435435498666
95,10422.8745212447
95,10419.784088223369
95,10454.36397216042
95,10451.852404738262
95,10453.220136204449
95,10453.213238799406
95,10455.382992718309
95,10456.724117557573
95,10419.279755169346
95,10421.244550158204
95,10466.351847736029
95,10472.18346023854
95,10476.589220918486
95,10481.830235419897
95,10490.11246660646
95,10400.190280870622
95,10390.270909681196
95,10386.186542698462
95,10378.714814668008
