K116-closest,K116-distance
16,12657.51160844816
16,27008.73119072125
16,27022.239158790708
16,27036.400483468897
16,27062.421668763836
16,27099.99963708358
16,27116.883895367446
16,27134.415368405123
16,27152.59280254529
16,27171.414901361342
16,27190.880326101997
16,27210.987696154527
16,27216.920618224845
16,27237.890906708013
16,27259.49976573477
16,27281.74567794103
16,27304.62708624688
16,27328.142394380768
16,27352.289967413857
16,27359.645971099068
16,27384.6431784845
16,13969.840425767281
16,12657.214357832176
16,5453.3605725921725
16,5414.86749788251
16,5397.125087605338
16,5358.879480315919
16,5341.166848370179
16,5303.175931815877
16,5285.494660607642
16,5247.765911065865
16,5230.1176589832785
16,5192.658814635551
16,5175.045319668147
16,5137.864389743389
16,5120.28747325218
16,5083.392747357584
16,5065.854317998178
16,5029.254375620284
16,5011.756433420518
16,4975.460153575489
16,4958.004794168386
16,4922.021365176371
16,4904.610784188183
16,4868.949713542078
16,4851.586211134141
16,4816.257335427985
16,4798.943320989779
16,4763.956815866391
16,4746.694812855729
16,4712.061202926953
16,4694.853853851485
16,4660.584022537576
16,11144.74081305782
16,10853.089106532303
16,10579.633539431414
16,10290.356879755858
16,10133.260777179885
16,9846.197612526948
16,9563.44042300476
16,9357.224991449404
16,5236.178769450657
16,5148.8872780066495
16,5131.12151693205
16,5045.843771835929
16,5028.078487605869
16,4944.9331520311525
16,4850.448930502798
16,4770.300047940771
16,4752.388939189101
16,4709.037103228688
16,4656.809183482033
16,4614.072770902273
16,4596.202403170818
16,4521.794994347239
16,4503.965481048929
16,4462.112544550126
16,4444.302900315332
16,4373.484672144736
16,4355.733482991097
16,4247.8597040449595
16,4229.98048305902
16,4164.3389787208425
16,4146.5416963236
16,4106.870524527746
16,4089.104943729661
16,4027.871640359335
16,4010.2131831930956
16,3971.8175666151174
16,3954.200226576827
16,3916.146834331858
16,3898.5735216074
16,3843.326670602149
16,3825.897993953556
16,3789.320466555604
16,3771.9477710297524
16,3735.776453947176
16,3718.463517224333
16,3682.7147926208836
16,3652.8318204683396
16,3618.364765615542
16,9457.1860092855
16,9327.305596414775
16,9040.406949059257
16,8910.594771558413
16,8830.68074621844
16,8701.03197362376
16,8588.072372643159
16,8458.647114325775
16,3500.9179814728345
16,3461.340402814295
16,3443.470881525888
16,3404.2508678770964
16,3386.4203999425567
16,3324.229707707548
16,3306.522098997028
16,3268.863440496272
16,3251.2087383166445
16,3213.9881222453837
16,3177.351240836695
16,3141.4786727011256
16,3124.059735715317
16,3088.6984579394734
16,3071.355396449977
16,3036.530008320833
16,3019.2689718871893
16,2972.755037918986
16,2955.741740491829
16,2923.122867508021
16,2906.215553861133
16,2874.249205607876
16,2857.456013456139
16,2826.173403675059
16,2804.116332048256
16,2774.749645648239
16,2758.4330484375373
16,2729.8537805985425
16,2713.691908835386
16,2685.936362832313
16,2669.9402771894447
16,2643.0461670646555
16,2630.934450518773
16,2606.318091477877
16,2590.982795451698
16,2567.3432465752508
16,2552.225308243857
16,2529.6037460084117
16,2514.7172039948723
16,2493.155689526349
16,8565.095034470793
16,8436.032445295994
16,8322.809694435386
16,8279.962566907785
16,8198.187181678095
16,8069.492799880804
16,8042.419300071129
16,7819.617931322097
16,2239.6209326227013
16,2214.4852892484764
16,2198.849565365208
16,2179.883912711572
16,2164.8450927382114
16,2143.722228261156
16,2128.969285954607
