K116-closest,K116-distance
81,10656.584597382698
81,7110.373030859641
81,7034.488550101783
81,6884.762944774456
81,6786.531625487498
81,6742.961573933838
81,3404.486831507625
81,6689.634583452085
81,3244.4025064538373
81,6523.453215561092
81,6430.535695476731
81,3081.6723982232756
81,2661.1984976629183
81,3189.3762781980327
81,3791.243554076776
81,6205.254005971939
81,6183.306948135837
81,2894.724151806767
81,6139.744653309034
81,5970.096022122697
81,5888.170921401103
81,5808.288064834021
81,3321.7804010054706
81,5692.481293357427
81,5546.037134816394
81,5510.924477306676
81,5378.4570750330295
81,5244.263009373495
81,5196.733417948105
81,5150.793609909438
81,2241.628415794861
81,2877.982782692615
81,5050.02473179791
81,9817.92234234574
81,9112.430977185057
81,8526.709547980912
81,9207.446233832838
81,8913.09820229253
81,8622.61400599302
81,8618.419400166858
81,8351.319124720645
81,8349.022105658445
81,7161.325565205681
81,11095.75041665406
81,7135.8137239436155
81,3781.142232890529
81,6959.277672709885
81,6884.762920398785
81,6860.0831280057055
81,3521.175443006588
81,6786.53180744467
81,6737.912677044952
81,6662.3693427665685
81,2802.1628083734113
81,6617.872471496175
81,6594.130472304239
81,6546.91982104889
81,6523.4530601044935
81,6500.08054638935
81,6476.802614731137
81,6453.620769409533
81,6430.535844745905
81,6407.548876773771
81,6384.660829277375
81,6361.873008584384
81,6339.186411200509
81,6294.121187574462
81,6271.7447742397535
81,6249.4741623246655
81,6205.253830639294
81,6183.306761459203
81,6118.131605213133
81,6151.416190779911
81,6099.7709493292505
81,3899.103898940433
81,6060.490703370563
81,2814.4229293967896
81,5993.425337587917
81,5879.7190774075425
81,5855.693763744343
81,7157.5457386684275
81,8124.275137196545
81,5086.494529731974
81,6880.737382041024
81,3186.5396923409917
81,3179.9940563761133
81,3179.9940563761133
81,3183.604271277228
81,1264.9562762985581
81,3183.604271277228
81,1429.9223525461944
81,3183.8562553207976
81,3654.345647576165
81,4393.633083989826
81,3183.8562553207976
81,1242.698257873683
81,8390.529268478367
81,8302.237873249665
81,8280.268494127893
81,8257.787119477998
81,7870.342549055977
81,7849.261181445397
81,7828.22902428828
81,7063.287711634132
81,9823.428783065016
81,7157.5458956937755
81,5181.937335473849
81,4704.98536434139
81,4729.967765113566
81,4734.224849635575
81,4563.178465113478
81,4316.452590510879
81,3962.5625024186656
81,4188.3639875604995
81,3786.722916712251
81,4554.7345331998185
81,3683.272204312774
81,3577.455907497337
81,6743.3310226934045
81,6734.207048469525
81,3676.343202422985
81,4053.3681350487013
81,4556.631668332232
81,6630.466267292456
81,6580.999466464472
81,3752.181762345518
81,3530.7290314296692
81,6389.835023064856
81,6315.3862121797
81,3862.8902347048274
81,6264.088089692029
81,6197.0606419143705
81,6120.293000863804
81,6104.7099259300085
81,3641.2699780925373
81,6033.907820604986
81,6004.981223707487
81,5956.305694186441
81,5933.42061876669
81,5920.835630009904
81,5932.9991391300255
81,5886.661644389158
81,5780.895578372131
81,5752.987321331521
81,5663.057214933503
81,5651.808049766815
81,5574.236311258198
81,3532.3144482164785
81,4937.156294660641
81,3833.739677791192
81,3552.749908927162
81,6498.094568781306
81,3247.607171891922
81,3374.9830752846974
81,2795.57730307177
81,5321.206232290747
81,5206.165264110725
81,2148.614164570919
81,4945.4246199818235
81,4155.412042685623
81,2481.6276993717106
81,2220.974455295229
81,4354.170853324508
81,1328.2120263030024
81,3297.6612854950513
81,1685.4500244447374
81,1503.83054231557
81,1542.0795663629983
81,3300.6442106408404
81,1950.3023774939081
81,3754.231767535829
81,3300.9160204908594
81,3300.916250887308
81,2934.4618420637294
81,3756.444704449124
81,3300.916160580365
81,3301.211929939977
81,1414.5341893968778
81,1395.6970523366645
81,3008.457916792905
81,1425.6239532604882
81,1375.3871265985626
81,3234.210252448193
81,1375.3867270574854
81,1835.375925741319
81,3234.209875922898
81,3229.386674938065
81,3228.2006921416687
81,3226.236074243416
81,1490.5384737642544
81,3216.254628270421
81,3216.254628270421
81,2524.489277553862
81,2846.050293641874
81,1328.2118815502047
81,1328.211951980055
81,3213.88914145034
81,1328.2107097958854
81,1805.9633371400248
81,1334.7696852631316
81,3211.6497922253784
81,1502.2243500510438
81,3208.5268640160743
81,3211.6498799745036
81,3202.235099864654
81,2825.0093612084333
81,1439.2419573234165
81,3678.907219219638
81,2496.537105738463
81,2823.619974789178
81,3186.539487220521
81,3186.1963361286876
81,1231.1748299671813
81,2267.018510657637
81,3186.1969151900958
81,3183.6043705217558
81,1236.3520850344175
81,1271.0125815846104
81,1445.141880087672
81,3176.8720620819945
81,3184.237252195607
81,1229.437831504675
81,1268.8492206509986
81,3185.228738282552
81,1448.7801378060212
81,1279.8108266574427
81,1770.7065607727664
81,1281.7986852738989
81,1279.8107318943798
81,1444.8696868026368
81,3677.218557611249
81,3188.952693226573
81,3188.952781434563
81,2488.621207171655
81,3195.4005585059867
81,3195.4005585059867
81,1300.9828623270075
81,3195.4005585059867
81,3197.6889455561077
81,3363.740776478489
81,4183.6003743940555
81,2122.892313354329
81,3346.7597576202393
81,3369.2834958716217
81,1683.1038694537306
81,1792.4413640386856
81,3143.6920730278052
81,3913.5235342013343
81,4495.744539048435
81,3442.6292502178276
81,3450.850177471928
81,1994.5913049370406
81,2856.1445375155076
81,3459.1713799033787
81,2894.4843623427746
81,3953.6247915372583
81,2000.9120169197824
81,3238.457018725484
81,3240.131172857671
81,3526.6154463825483
81,3535.830266516637
81,3535.8304266770174
81,3535.829896588955
81,2004.5680835804028
81,3535.830415556202
81,5150.643319869959
81,8090.51754484429
81,8044.7815226623925
81,5041.502728918588
81,5023.6604278909035
81,7885.929885209255
81,5673.567950378904
81,6016.843350859526
81,4809.264792162746
81,7738.217246353879
81,5910.107607229533
81,7693.826738289316
81,7605.577258839517
81,5427.249088697622
81,7440.781600366465
81,5545.932587177369
81,7047.582540547767
81,7132.057606922104
81,7110.372834179828
81,7081.297232605529
81,7059.709406280013
81,7034.488402981875
81,7009.342355375917
81,6959.277758268148
81,3621.486939955473
81,6909.522341980533
81,4497.036954897808
81,4599.625839709829
81,6835.4841708493395
81,6810.966716575378
81,6786.531795310882
81,6762.180167574145
81,6737.912737535055
81,6689.634571382337
81,6665.625547683678
81,6641.704714333752
81,6614.674032827248
81,6570.479213487663
81,6523.453239484866
81,2807.6711565657397
81,6476.802757839467
81,3059.7383415452364
81,6430.535737749253
81,6407.548734341802
81,6361.873162390601
81,6316.602257128452
81,6271.744785988321
81,2908.519839696576
81,2867.6471782919216
81,6139.7446184311375
81,6096.632549111211
81,5990.886566187854
81,5928.883281744857
81,5908.463987440504
81,5888.170876100003
81,5868.005304646696
81,5847.968842098025
81,5808.288042426515
81,5788.646506128975
81,5769.139241499233
81,2485.8948935433145
81,2544.662428131817
81,2461.382041280189
81,2553.334872461533
81,5581.760543288448
81,5563.823113119548
81,5546.037113310376
81,7157.545750958683
81,5948.834518139033
81,5914.9537618895865
81,4814.958501754905
81,4454.485910460847
81,4415.1472133416855
81,8173.220477586632
81,5635.003132943178
81,7614.693421620013
81,7593.876784445048
81,7573.156150196271
81,5078.095937911941
81,4090.617856865473
81,3855.191727919858
81,3897.741349109326
81,7371.409818155549
81,7314.493220907545
81,4276.454182777001
81,9826.10805879082
81,9418.499692148444
81,9395.073156390235
81,5623.428762474345
81,5596.715763023295
81,7161.326426300448
81,7135.8139085131725
81,7106.64108255707
81,7085.004602933879
81,7059.70959034433
81,7034.48850105452
81,7009.342318626712
81,6984.271851472776
81,5458.281633899386
81,4821.088870534719
81,7594.565267029906
81,7457.967927552082
81,7430.346213717426
81,7300.637514018947
81,7273.265338104514
81,7150.877486424664
81,7009.173631816339
81,6955.737568124655
81,6823.350480294966
81,6770.95353657593
81,6648.609058151445
81,6622.964287104353
81,6571.904505396918
81,3412.398344103454
81,6460.867141008829
81,6411.162638882448
81,2866.660780746543
81,6312.7860544561645
81,6288.413074725693
81,2974.721118090886
81,2709.6815938704904
81,3463.617012410743
81,6074.682342865483
81,6028.4600649080685
81,6005.505248038281
81,5982.6565223042835
81,5959.914969787998
81,5937.281822005294
81,5882.038038946606
81,5860.155310394654
81,5838.3896990780895
81,5816.74188549604
81,5795.213673206564
81,5773.806376971556
81,5752.521077253312
81,5668.628316958873
81,5647.97431897217
81,5627.4509083327075
81,13270.41820367986
81,10720.05265388824
81,9265.999592084145
81,8913.079395884653
81,8907.266919232967
81,8618.261484974151
81,9576.878971041117
81,8345.637854642182
81,8342.20363111408
81,8099.154626489433
81,8097.044975399497
81,7880.681013077775
81,8399.091847072314
81,5014.123757007499
81,4678.77277891243
81,4647.256204984729
81,4954.452651558048
81,4147.604376476233
81,7752.232279602351
81,7707.495144726796
81,7135.813687041836
81,5584.06976625454
81,2990.879824897307
81,4397.71245757141
81,1857.633373374011
81,3707.829547875534
81,1868.5819917919919
81,3703.2204342008026
81,2029.735681048176
81,3784.248468897325
81,2029.735540373888
81,3784.2484810348988
81,2029.735724828088
81,3784.2484938031907
81,3213.888543549517
81,3186.196502412078
81,3179.994018103235
81,3186.196502412078
81,3187.4602139278504
81,1739.7789140009527
81,3183.604355681552
81,3176.6996874506817
81,3183.8562174008252
81,3184.25192272075
81,3182.6313297643314
81,3184.2518705879475
81,3185.228648947374
81,8511.479224989927
81,8400.699233077767
81,5788.822145735006
81,8137.438797151362
81,8051.231748181202
81,7902.148474868921
81,5162.1144613018405
81,7350.629588655316
81,7330.990459228573
81,7062.6451073861035
81,7025.362772246142
81,6988.356386044045
81,6897.0767651794995
81,4883.076947626324
81,5412.19745675024
81,5932.282462668011
81,6279.569699609407
81,5698.9833578458165
81,5652.370318804289
81,5643.442526368235
81,5634.647820221252
81,5625.986824496446
81,5617.460157657723
81,5609.068432308269
81,5598.772963594032
81,5596.476624143983
81,5587.739092151619
81,4517.3262845355375
81,5999.25883495684
81,6951.971023942205
81,6794.279765851853
81,6675.969473239055
81,6504.336286923183
81,4467.187503631415
81,6341.00827599379
81,6290.379556941098
81,6207.0139879837325
81,5978.779614191673
81,5897.958715981628
81,5873.783618093223
81,5843.262870952452
81,2912.5468318830353
81,5767.3809043082565
81,5736.061368649743
81,2394.464832017245
81,4765.520915100314
81,4698.518681941485
81,5687.409549382702
81,5778.878264448165
81,5073.971816302401
81,5191.767345363325
81,4535.592735738871
81,4897.914798437512
81,4458.149885609381
81,3920.615268267634
81,4328.465089754712
81,7210.157715050445
81,7179.46180309346
81,7142.148673463042
81,7118.162104795826
81,6996.1492502853125
81,6995.9424659748975
81,6881.835672292306
81,6851.526963724926
81,6821.253772268195
81,6784.515415725135
81,6760.809036353369
81,6730.595517427966
81,6700.418995592511
81,6640.480438467199
81,6610.116527608629
81,6580.093132009803
81,6543.652739991447
81,3251.210313937257
81,6490.262745239388
81,3960.700765580527
81,6415.096789438926
81,6348.812492624448
81,6319.141959677387
81,6289.516016037582
81,6322.12500133791
81,3377.645582164126
81,6243.539127537762
81,6213.734179158123
81,6183.973282431345
81,6154.257069439747
81,3265.569891192054
81,3202.0572634642303
81,6035.423392010738
81,6035.852513772771
81,6006.369810455924
81,3115.968597373821
81,5947.551489612855
81,3424.433348817548
81,5789.461202863127
81,5760.4440526957
81,5721.580829209657
81,5698.990653977815
81,5670.1129668326075
81,5595.415504227214
81,2641.3414053702923
81,5538.2054061950475
81,2579.365474796513
81,2487.006439212272
81,2824.2102468460594
81,5368.106799374973
81,2792.9341557315825
81,5283.969924362282
81,5256.066706344296
81,5228.23657531305
81,5184.848817667896
81,5152.6731347556315
81,5125.114923453879
81,5097.635433903207
81,5070.235970717082
81,5042.917813576208
81,5015.682305892508
81,4982.685175417448
81,4961.4646732660185
81,4928.684503014676
81,2285.537670227981
81,4855.4987930180605
81,4814.856787156889
81,4788.3874541121395
81,4756.366941990748
81,4735.740292176097
81,4709.565729111706
81,2630.151717023234
81,4651.979019338636
81,4612.670636421002
81,1611.4633788968515
81,4561.395121594021
81,4535.9238779979805
81,4491.953500515612
81,4442.0184496543125
81,4441.730314090309
81,1463.5942599207706
81,4391.99005322896
81,4367.306221337516
81,4342.749299769417
81,2672.524008984617
81,4688.473044879646
81,4700.064573651901
81,4245.835661788435
81,4133.095840356973
81,4099.490229950251
81,4054.807904068764
81,4054.2492295590832
81,4031.8702119405684
81,4009.655791392039
81,3987.6087752018593
81,3958.6573853644286
81,3936.89764798452
81,3906.437730432608
81,3839.218661727472
81,3822.0437690544395
81,3801.559221258749
81,1029.8218664776489
81,3761.1813113889393
81,3741.294394285621
81,3721.613051358176
81,3663.835958688771
81,3626.4071494496393
81,3589.887098656413
81,3575.4771531968736
81,3554.2342761042732
81,3540.183425551285
81,3097.787405388532
81,3489.069149651709
81,3472.532474543449
81,3456.252472184037
81,3440.232997554517
81,3410.187447517258
81,3408.98964468895
81,3248.3150379884355
81,3378.831780744605
81,3344.5447082916444
81,3317.183763299104
81,4340.2574665087595
81,3220.900300483617
81,3210.0427067369665
81,3199.51103202396
81,3189.3086362836407
81,3179.438579692983
81,3180.412308869741
81,3628.9736950028773
81,3180.412441772633
81,3173.315892934901
81,3173.3159277332093
81,3180.412381179437
81,3180.412441772633
81,3166.843329664014
81,3180.291631246192
81,3173.4053885854437
81,3183.4093685823823
81,3183.407692883355
81,1714.8076865307971
81,3183.407730814288
81,3183.407765849941
81,3183.407707476535
81,3183.407730814288
81,3183.407730814288
81,3183.407654953723
81,3183.407730814288
81,3628.4809819696497
81,3180.291706513125
81,1194.169258437924
81,3173.405374095975
81,3173.4054465440113
81,3180.2916833763147
81,3173.405336515222
81,3180.291677518432
81,1714.5835605509078
81,3177.26753818668
81,1714.8065823684576
81,3177.2675906381787
81,1196.9117186828885
81,3183.4077016278484
81,3183.4077016278484
81,3180.291631246192
81,3180.291677518432
81,3180.2916688790056
81,3180.291741366232
81,3173.4054465440113
81,3180.291677518432
81,3623.7798319165804
81,3180.291631246192
81,3180.291802139335
81,3183.407707476535
81,3183.4077016278484
81,3183.4078271207964
81,3177.26753818668
81,3183.4078271207964
81,3183.4078271207964
81,3177.267584762374
81,3180.412317472472
81,3180.412323331543
81,3179.438550980842
81,3179.4385568451758
81,3179.4386142699846
81,3171.599410898029
81,3171.5994708719973
81,3180.4122713446313
81,3173.315892934901
81,3628.973668283799
81,3178.9880348957595
81,3180.412381179437
81,3180.4123463961528
81,3173.3159882337486
81,3178.9880348957595
81,3180.412317472472
81,1193.369226381212
81,1730.3218844076086
81,3180.4139677250146
81,3180.4122713446313
81,3180.4123463961528
81,3180.412381179437
81,3180.412381179437
81,1720.4382723072906
81,3180.2916833763147
81,3180.291802139335
81,3178.987756647733
81,3180.4123463961528
81,3180.412441772633
81,3180.4123463961528
81,3180.412308869741
81,3180.412323331543
81,1713.9059512542965
81,3180.412317472472
81,3180.4123463961528
81,3180.412308869741
81,3180.291677518432
81,3180.2916833763147
81,3180.412308869741
81,3180.2916688790056
81,3177.2677101287804
81,3182.623484630112
81,3200.581235526651
81,3202.2360091520227
81,3203.028379265552
81,3203.028379265552
81,1759.8469431300332
81,1759.8468848000025
81,3203.028372838125
81,3203.028372838125
81,3203.028372838125
81,3203.028403217024
81,3201.4163429904634
81,3201.416267178115
81,3201.4163429904634
81,1756.0314389706464
81,3201.4163429904634
81,3201.416267178115
81,3201.416267178115
81,2485.2637210837697
81,3669.960387653388
81,3203.028379265552
81,3652.679549362213
81,3203.028372838125
81,1279.6124544563288
81,1258.9579828471374
81,3203.0300986910493
81,3203.028379265552
81,3203.028372838125
81,3203.028440023877
81,3203.028440023877
81,3201.4163429904634
81,3197.219190650764
81,1756.0314389706464
81,3197.2181192691096
81,3197.218249105022
81,1756.0313864719305
81,3652.6795626685853
81,1759.8468848000025
81,3199.04114108327
81,1258.9580804083812
81,3203.02836407614
81,3652.679546035769
81,1759.8469431300332
81,3652.679589186992
81,3203.028440023877
81,3212.2941742776825
81,3665.879223214693
81,3211.6507932614318
81,3212.2941742776825
81,3657.0255850073145
81,3211.6507932614318
81,3208.527863289545
81,3208.527863289545
81,3665.8792384771027
81,3209.050410131645
81,3212.294211193081
81,3214.490622898669
81,3214.490559301565
81,3211.4569508778663
81,3213.889562954876
81,2506.459284004908
81,3211.4570271507146
81,3678.136181767321
81,3213.889562954876
81,3213.889562954876
81,3211.4583803550568
81,3214.491598075288
81,3211.4570905824394
81,3214.490622898669
81,3211.4569902198687
81,3214.490491785872
81,3214.4904981855543
81,3211.458015677677
81,3214.490491785872
81,1776.1322177773789
81,3659.6431718743843
81,3214.490491785872
81,3212.294134919048
81,3211.6507932614318
81,1277.1632849051382
81,2502.7532881332563
81,1277.1632849051382
81,2502.7532881332563
81,1771.2820492979693
81,3657.025567915223
81,3211.650572802872
81,3211.6507932614318
81,3212.294274657829
81,2513.450591083675
81,2506.4601062582933
81,3212.294274657829
81,1771.2819486025207
81,3675.3500398642873
81,3212.294274657829
81,3212.294274657829
81,3209.05046462776
81,3212.294274657829
81,3212.294095561704
81,3212.2941501737187
81,3212.2941501737187
81,3212.294211193081
81,1771.2818590563618
81,3212.2941501737187
81,3212.2941501737187
81,3212.2941501737187
81,1776.1321897703629
81,3662.248251783014
81,3214.490491785872
81,3659.6431768112975
81,3214.4904981855543
81,3214.490491785872
81,3214.490559301565
81,3214.490443471119
81,3214.490491785872
81,3212.294274657829
81,3657.0255762727443
81,3212.294211193081
81,3209.05044939653
81,3212.2941437682634
81,3657.0255762727443
81,3209.050410131645
81,1771.281920644344
81,3209.05044939653
81,3214.490491785872
81,3214.490491785872
81,3214.490622898669
81,3211.4570271507146
81,3662.248260157051
81,3214.490443471119
81,3211.4569661323
81,3214.490491785872
81,3211.4569597109235
81,3211.4570905824394
81,1783.6244421687618
81,3214.490622898669
81,1776.1321729350918
81,1776.1321729350918
81,3678.136181767321
81,3214.490443471119
81,1781.2013117757492
81,3662.3717561788094
81,3216.8138307760205
81,1290.5654383501162
81,3214.490491785872
81,3214.490622898669
81,3214.490622898669
81,3214.490491785872
81,3214.490443471119
81,3214.490491785872
81,3214.490622898669
81,3214.4905223436144
81,1283.7206828299154
81,3214.490491785872
81,3214.490622898669
81,2503.323037819135
81,3216.8155716557953
81,3216.8138307760205
81,3216.814116321287
81,3226.526919984415
81,3228.2014895970533
81,3228.2014895970533
81,1797.1246837311996
81,3668.969311171637
81,3226.5267948184833
81,3226.5267794922493
81,3228.611904306853
81,3228.6118979399635
81,3228.6118889518903
81,3216.8139621065593
81,3213.9902627844044
81,3216.8138307760205
81,3216.8138613808137
81,3213.991296303789
81,3216.8138307760205
81,3216.8137823551338
81,3213.9903938654775
81,1290.5654383501162
81,3216.8137823551338
81,3216.8138371696873
81,3662.3717561788094
81,3216.8138307760205
81,3213.990214507451
81,3216.8138371696873
81,3656.062346477685
81,3216.8138613808137
81,3681.0324367578187
81,3214.4905223436144
81,3214.492229563068
81,3214.4905223436144
81,3214.490491785872
81,3214.490443471119
81,3659.643153153604
81,3659.643153153604
81,3662.371740823349
81,3212.294134919048
81,1771.2819178072875
81,3203.028440023877
81,1759.8469986142948
81,3652.6795626685853
81,3203.028440023877
81,3203.028372838125
81,3212.294211193081
81,1778.7329604359838
81,3212.294211193081
81,1771.2819737245895
81,3657.0255850073145
81,3209.050525553357
81,3203.028440023877
81,3203.028440023877
81,3203.028440023877
81,3203.028440023877
81,3203.0297869611995
81,1759.9259878193866
81,1767.1332567626612
81,3199.041073953997
81,3652.679554304293
81,3203.028440023877
81,1777.192455047083
81,3668.1105646154247
81,3201.4163429904634
81,3203.028440023877
81,3203.028440023877
81,3203.028440023877
81,3203.028440023877
81,3203.028440023877
81,3203.028440023877
81,3197.2181495556624
81,3197.2181862989696
81,3201.4163429904634
81,3201.4163429904634
81,3201.4163429904634
81,3194.2553823428593
81,1770.7037485057547
81,1755.455807485146
81,1755.4558983896454
81,1755.455807485146
81,1748.4005472907038
81,3648.091971138957
81,1763.2699943381226
81,3201.4163429904634
81,1777.192455047083
81,3650.576220369436
81,3201.4163429904634
81,3196.5035542361247
81,3189.3101932256427
81,1748.4005472907038
81,3664.9973072100415
81,3194.2542354243956
81,3187.4592684214977
81,3183.6050040832392
81,3186.914729527927
81,1752.0960493954913
81,3192.569144332173
81,6964.561274217585
81,1831.220686499692
81,7891.0822585883
81,3292.02621623974
81,3319.4411035828325
81,3369.2850595233226
81,6974.908738662289
81,3451.333720843173
81,2346.956520846857
81,1943.9076483079941
81,3185.016096755131
81,1752.0960493954913
81,3185.2279912403637
81,1236.389264876169
81,1253.5693170936704
81,3192.567299275529
81,1765.6683545297024
81,7136.173310936998
81,1800.5473155743564
81,3204.5554526339465
81,1338.3114181429887
81,1386.8472410934671
81,1911.4573581292805
81,1960.2487023942133
81,2014.2781348080925
81,2103.8451207465127
81,2795.7085289397405
81,8067.2482852857875
81,2168.9998236790007
81,2238.0330346056826
81,3454.74956376092
81,2238.032752124854
81,2310.5971476415434
81,3500.5250278437466
81,2310.5971476415434
81,2386.370084297132
81,2501.099708494057
81,3286.502790229766
81,3321.260372536497
81,3321.260372536497
81,3321.260372536497
81,3321.260372536497
81,3321.6732389136987
81,3321.6732389136987
81,1259.3024534356016
81,3189.3101264655597
81,3193.231342109476
81,3193.231342109476
81,3193.231404488269
81,3193.231275428753
81,1237.023620679363
81,3193.231404488269
81,3646.505806474897
81,3646.505806474897
81,3192.2038993282995
81,1745.6460737104694
81,3193.231275428753
81,1745.6460981616406
81,3193.231404488269
81,3193.231342109476
81,3193.231281882161
81,3193.231305542146
81,3193.231266825504
81,3193.231266825504
81,3193.231404488269
81,3193.2312281101586
81,3193.231305542146
81,1243.3469655534975
81,3192.337521729741
81,3192.337536755788
81,3192.3375302991685
81,3192.3375302991685
81,3186.971619893138
81,3192.3375302991685
81,3192.337536755788
81,3192.3375968606624
81,3192.337659079983
81,1743.1243761839655
81,3187.759838478985
81,3187.759885289914
81,1740.2130069352315
81,3187.760013262988
81,3187.760013262988
81,1754.1972370960516
81,3187.759891759264
81,3187.759876821552
81,3187.7599515108
81,3187.759876821552
81,2474.6043356395144
81,3187.7599515108
81,1227.1548962857505
81,1227.1548962857505
81,3187.759891759264
81,3187.759891759264
81,3187.7599515108
81,3187.759876821552
81,3187.759876821552
81,3187.759891759264
81,3187.759838478985
81,3187.759876821552
81,3187.759891759264
81,3187.7599515108
81,1756.3309629558044
81,3187.459306661637
81,2473.362134195484
81,3187.4593215658783
81,3187.4593449030745
81,3187.4607003725155
81,1738.7740163458814
81,3186.197447578844
81,1738.7738338191045
81,3187.459306661637
81,3187.4593150945116
81,3187.459381183534
81,3187.459306661637
81,3187.4592684214977
81,3186.1971383182977
81,3181.1367969892012
81,3187.459381183534
81,8662.105385712339
81,6490.769875785717
81,8617.031927131722
81,8595.213243698005
81,8550.322381038375
81,8528.6717471576
81,8506.570724240744
81,8483.96870205674
81,8461.931048748384
81,8439.934528215259
81,8417.978809358397
81,5915.809174385057
81,8374.191908856852
81,8352.361282053644
81,8330.573264736448
81,8287.823772804997
81,5816.060938725733
81,5502.611178319005
81,8222.279980904987
81,5755.042873032355
81,8180.0600797386805
81,8157.834203553103
81,5390.06970549714
81,8115.941630452151
81,8073.426803757698
81,6045.008044076291
81,5600.13755643727
81,6325.158963017751
81,7967.969523618158
81,7157.545194522724
81,7161.326253905984
81,7085.004467852493
81,7034.488329446534
81,6984.27156788956
81,6959.277599392199
81,6884.762725460492
81,6860.082994143949
81,3497.0797562913067
81,2896.2218288701893
81,6713.730540139832
81,6689.634511040783
81,6617.872459475404
81,2882.4738858768073
81,6407.548710610146
81,6381.7656582219715
81,4578.436458840355
81,4641.1542570131205
81,2201.3163315551365
81,3481.0752189226178
81,1797.1245230108457
81,3672.207088897479
81,1943.9074650652533
81,3740.0122984953455
81,1943.9078112772168
81,3784.248498059405
81,2029.7353726881865
81,3784.248468581696
81,3185.343676311184
81,3184.251960197741
81,8529.155288500973
81,5214.360897670335
81,5015.067455408929
81,5337.38704717759
81,5734.034391604674
81,6017.76676763139
81,6334.399061004033
81,6968.736762090861
81,5622.139885168458
81,3834.028312378944
81,4535.8446618498265
81,5311.093646168128
81,5314.641391118014
81,5002.222880787545
81,5049.112877480423
81,4449.9273260836135
81,4204.6732172278735
81,7472.102531181185
81,7274.175213405691
81,7551.037904762694
81,6946.966674785642
81,6919.808582327887
81,6917.605361870257
81,7481.315861866939
81,4777.482713667895
81,5479.7123745538265
81,2057.038265705124
81,3815.821710831645
81,1803.1859525894424
81,3675.554485184643
81,1943.9072307441247
81,3740.012272593161
81,1943.907718791031
81,3740.012165721699
81,1943.9075073503527
81,3740.012200530319
81,3193.231516364531
81,1752.6483985309192
81,8341.875909777546
81,5792.493228012326
81,7727.98097192668
81,5330.537838328502
81,5160.912384695884
81,7586.13808832955
81,7566.096295859128
81,5119.762605669188
81,5471.214199110214
81,6367.128773025603
81,6735.110917380055
81,6158.033105613741
81,6563.026119806795
81,4411.034070741432
81,1664.2699304598355
81,2887.9381836146667
81,1797.124373632187
81,3672.207134648914
81,1943.907436875749
81,3725.432623933135
81,1913.458400539768
81,3725.432658393293
81,1943.907332949341
81,3740.012066989833
81,2826.908620770709
81,2273.446666560197
81,3186.5397073123
81,1739.7789140009527
81,1264.9549790988199
81,1264.956327950771
81,1264.9563754730348
81,1264.9562804312404
81,1431.5966945373095
81,3183.85627012484
81,3184.251908063493
81,1287.1239542704366
81,3181.194829510376
81,2499.185085967034
81,1333.2616552613308
81,3686.549039292837
81,1832.1016910386616
81,1403.7863018241824
81,3234.9105247165758
81,1403.7862251747476
81,1403.7862634982337
81,3257.2889476019177
81,2596.7326426667537
81,3262.1124942449683
81,2595.856156189181
81,3732.681758054258
81,1907.637739610053
81,3252.57105742398
81,3280.420849997267
81,3288.938504049084
81,3273.62949478779
81,8295.031773383495
81,8159.43063255289
81,6327.039806178203
81,4247.023275454862
81,6295.24219830089
81,6099.05126919838
81,4690.226285013113
81,5830.860326878294
81,4768.172189697191
81,5528.939197825035
81,4142.2640268182695
81,4374.029259571469
81,5485.476749785384
81,4140.847204006401
81,4242.332938629233
81,10658.041066268888
81,6587.411105212707
81,6249.5050817471665
81,6091.266899226071
81,7161.326426300448
81,7135.813883898058
81,7110.37300626835
81,7085.004676637718
81,7059.70959034433
81,6959.277794942887
81,6934.3610739979285
81,6909.522329786451
81,6884.762932586385
81,6856.606291709023
81,4177.547185186953
81,6807.543577171407
81,4117.332674855444
81,6758.811512687961
