K116-closest,K116-distance
4,8209.442088653805
4,6772.368290339358
4,6089.865273628848
4,6116.9979326843395
4,5980.034534897292
4,6006.211051860845
4,6547.391895022079
4,6542.920109565564
4,12509.194989096242
4,5511.650425682899
4,5505.473382829402
4,4570.8538222858315
4,4700.980635004058
4,4707.671548799468
4,4804.451125501452
4,6211.973210048634
4,5134.772089437225
4,5480.082058019723
4,5320.958933242323
4,5394.130547780621
4,7070.0949743382
4,4421.688900898615
4,5428.972070448553
4,5420.4790296632145
4,5412.377922311954
4,4787.796009159699
4,4812.446613221155
4,5476.675598549858
4,22150.444512684393
4,16521.02867448152
4,5352.200556641855
4,5750.686452133087
4,6049.355216817782
4,4524.826625038951
4,4571.975411510597
4,4462.95128260334
4,5334.773925015521
4,4646.931921754458
4,20640.427519583558
4,4810.7457471367825
4,5830.830246369265
4,8139.21773201168
4,6325.587549034929
4,5000.573991377685
4,4706.054346797906
4,4889.875442244474
4,5570.884527776301
4,5613.955615410175
4,13804.569572234514
4,6062.993504587948
4,5212.072282116527
4,6212.1939952929615
4,6201.553538915874
4,5245.315032273216
4,5249.583875455325
4,5148.907017270232
4,5854.26557448954
4,4971.244251594275
4,4929.234025067917
4,4952.090632155792
4,5914.973747528044
4,4990.555065650356
4,4754.588696027032
4,4730.325674729058
4,4599.34086209445
4,5329.096782915921
4,17646.501343459062
4,5536.985497156457
4,5791.059873043893
4,4728.38294458963
4,4729.067561456076
4,5674.224326737275
4,4471.146113656878
4,4521.793565797938
4,4536.463527503936
4,20703.824913882294
4,5335.908102595707
4,5326.732568283186
4,5371.132372561219
4,5485.141040794919
4,4978.050520538377
4,5120.686655908754
4,5843.203299373534
4,5489.483105467064
4,4428.3374059146445
4,4234.1601981957865
4,4329.818748285751
4,5825.8516286910935
4,5768.53687873292
4,4848.436732758732
4,5775.610298924862
4,4400.073065884438
4,4108.109084063089
4,5033.829616199994
4,4366.2950524052285
4,4378.072007526376
4,5240.779659340792
4,5252.831095072836
4,4821.501767047258
4,18730.19286669
4,11709.894076616332
4,9038.411594036636
4,9403.07147715026
4,8489.811266726909
4,8258.707057392734
4,7567.341943203081
4,7251.373498292628
4,7880.970997106864
4,7662.738860721539
4,6354.908938528723
4,5870.3973243162045
4,5752.455653122795
4,4848.313464244614
4,4614.983224829434
4,6181.783759081441
4,5282.303172628427
4,4493.042952588654
4,4522.772154838777
4,5295.582639590514
4,4939.101982881538
4,11776.56727832342
4,6435.388099019749
4,4350.935754903429
4,5377.504073699224
4,4292.492404450244
4,5109.563947924406
4,4487.757327695802
4,5469.294847537887
4,5494.742938965263
4,5115.4107262975485
4,5785.481102146267
4,20994.47502236652
4,6103.493583839586
4,4994.0685008895425
4,5114.871401026301
4,5419.61189246192
4,4573.678978647479
4,4513.082373984379
4,4128.742231012859
4,5314.630280181261
4,4722.017156198023
4,5415.001958447538
4,4879.650125371215
4,5196.788940936463
4,4970.610029836732
4,5226.605135798255
4,4312.207485383426
